0.208	0.0149945	0.643184	0.341821	0	0	0	
0.21	0.0136398	0.637886	0.348475	0	0	0	
0.212	0.0123492	0.632459	0.355192	0	0	0	
0.214	0.0111227	0.626904	0.361974	0	0	0	
0.216	0.00996041	0.62122	0.368819	0	0	0	
0.218	0.00886222	0.615409	0.375729	0	0	0	
0.22	0.00782815	0.609469	0.382703	0	0	0	
0.222	0.00685821	0.603401	0.389741	0	0	0	
0.224	0.0059524	0.597204	0.396843	0	0	0	
0.226	0.00511072	0.59088	0.40401	0	0	0	
0.228	0.00433316	0.584427	0.41124	0	0	0	
0.23	0.00361974	0.577846	0.418535	0	0	0	
0.232	0.00297044	0.571136	0.425893	0	0	0	
0.234	0.00238527	0.564299	0.433316	0	0	0	
0.236	0.00186423	0.557333	0.440803	0	0	0	
0.238	0.00140731	0.550238	0.448354	0	0	0	
0.24	0.00101453	0.543016	0.455969	0	0	0	
0.242	0.000685871	0.535665	0.463649	0	0	0	
0.244	0.000421342	0.528186	0.471392	0	0	0	
0.246	0.000220942	0.520579	0.4792	0	0	0	
0.248	8.46693e-05	0.512844	0.487072	0	0	0	
0.25	1.2525e-05	0.50498	0.495008	0	0	0	
0.252	0	0.497002	0.502994	4.50901e-06	0	0	
0.254	0	0.48905	0.51089	6.06212e-05	0	0	
0.256	0	0.481162	0.518657	0.000180862	0	0	
0.258	0	0.473338	0.526297	0.00036523	0	0	
0.26	0	0.465579	0.533808	0.000613727	0	0	
0.262	0	0.457883	0.54119	0.000926352	0	0	
0.264	0	0.450252	0.548445	0.0013031	0	0	
0.266	0	0.442685	0.555571	0.00174399	0	0	
0.268	0	0.435182	0.562569	0.002249	0	0	
0.27	0	0.427743	0.569439	0.00281813	0	0	
0.272	0	0.420368	0.57618	0.0034514	0	0	
0.274	0	0.413058	0.582794	0.00414879	0	0	
0.276	0	0.405811	0.589278	0.00491032	0	0	
0.278	0	0.398629	0.595635	0.00573597	0	0	
0.28	0	0.391511	0.601864	0.00662574	0	0	
0.282	0	0.384457	0.607964	0.00757965	0	0	
