-1	-1	1	
-1	-0.979798	0.969901	
-1	-0.959596	0.94021	
-1	-0.939394	0.910927	
-1	-0.919192	0.882053	
-1	-0.89899	0.853586	
-1	-0.878788	0.825528	
-1	-0.858586	0.797878	
-1	-0.838384	0.770636	
-1	-0.818182	0.743802	
-1	-0.79798	0.717376	
-1	-0.777778	0.691358	
-1	-0.757576	0.665748	
-1	-0.737374	0.640547	
-1	-0.717172	0.615753	
-1	-0.69697	0.591368	
-1	-0.676768	0.567391	
-1	-0.656566	0.543822	
-1	-0.636364	0.520661	
-1	-0.616162	0.497908	
-1	-0.59596	0.475564	
-1	-0.575758	0.453627	
-1	-0.555556	0.432099	
-1	-0.535354	0.410978	
-1	-0.515152	0.390266	
-1	-0.494949	0.369962	
-1	-0.474747	0.350066	
-1	-0.454545	0.330579	
-1	-0.434343	0.311499	
-1	-0.414141	0.292827	
-1	-0.393939	0.274564	
-1	-0.373737	0.256708	
-1	-0.353535	0.239261	
-1	-0.333333	0.222222	
-1	-0.313131	0.205591	
-1	-0.292929	0.189368	
-1	-0.272727	0.173554	
-1	-0.252525	0.158147	
-1	-0.232323	0.143149	
-1	-0.212121	0.128558	
-1	-0.191919	0.114376	
-1	-0.171717	0.100602	
-1	-0.151515	0.087236	
-1	-0.131313	0.0742781	
-1	-0.111111	0.0617284	
-1	-0.0909091	0.0495868	
-1	-0.0707071	0.0378533	
-1	-0.0505051	0.0265279	
-1	-0.030303	0.0156107	
-1	-0.010101	0.00510152	
-1	0.010101	-0.00499949	
-1	0.030303	-0.0146924	
-1	0.0505051	-0.0239771	
-1	0.0707071	-0.0328538	
-1	0.0909091	-0.0413223	
-1	0.111111	-0.0493827	
-1	0.131313	-0.057035	
-1	0.151515	-0.0642792	
-1	0.171717	-0.0711152	
-1	0.191919	-0.0775431	
-1	0.212121	-0.0835629	
-1	0.232323	-0.0891746	
-1	0.252525	-0.0943781	
-1	0.272727	-0.0991736	
-1	0.292929	-0.103561	
-1	0.313131	-0.10754	
-1	0.333333	-0.111111	
-1	0.353535	-0.114274	
-1	0.373737	-0.117029	
-1	0.393939	-0.119376	
-1	0.414141	-0.121314	
-1	0.434343	-0.122845	
-1	0.454545	-0.123967	
-1	0.474747	-0.124681	
-1	0.494949	-0.124987	
-1	0.515152	-0.124885	
-1	0.535354	-0.124375	
-1	0.555556	-0.123457	
-1	0.575758	-0.12213	
-1	0.59596	-0.120396	
-1	0.616162	-0.118253	
-1	0.636364	-0.115702	
-1	0.656566	-0.112744	
-1	0.676768	-0.109377	
-1	0.69697	-0.105601	
-1	0.717172	-0.101418	
-1	0.737374	-0.0968269	
-1	0.757576	-0.0918274	
-1	0.777778	-0.0864198	
-1	0.79798	-0.080604	
-1	0.818182	-0.0743802	
-1	0.838384	-0.0677482	
-1	0.858586	-0.0607081	
-1	0.878788	-0.0532599	
-1	0.89899	-0.0454035	
-1	0.919192	-0.0371391	
-1	0.939394	-0.0284665	
-1	0.959596	-0.0193858	
-1	0.979798	-0.00989695	
-1	1	-0	
-0.979798	-1	0.969901	
-0.979798	-0.979798	0.940708	
-0.979798	-0.959596	0.911911	
-0.979798	-0.939394	0.883509	
-0.979798	-0.919192	0.855504	
-0.979798	-0.89899	0.827894	
-0.979798	-0.878788	0.80068	
-0.979798	-0.858586	0.773862	
-0.979798	-0.838384	0.74744	
-0.979798	-0.818182	0.721414	
-0.979798	-0.79798	0.695784	
-0.979798	-0.777778	0.670549	
-0.979798	-0.757576	0.64571	
-0.979798	-0.737374	0.621267	
-0.979798	-0.717172	0.59722	
-0.979798	-0.69697	0.573569	
-0.979798	-0.676768	0.550313	
-0.979798	-0.656566	0.527454	
-0.979798	-0.636364	0.50499	
-0.979798	-0.616162	0.482922	
-0.979798	-0.59596	0.46125	
-0.979798	-0.575758	0.439973	
-0.979798	-0.555556	0.419093	
-0.979798	-0.535354	0.398608	
-0.979798	-0.515152	0.37852	
-0.979798	-0.494949	0.358827	
-0.979798	-0.474747	0.33953	
-0.979798	-0.454545	0.320628	
-0.979798	-0.434343	0.302123	
-0.979798	-0.414141	0.284013	
-0.979798	-0.393939	0.2663	
-0.979798	-0.373737	0.248982	
-0.979798	-0.353535	0.23206	
-0.979798	-0.333333	0.215534	
-0.979798	-0.313131	0.199403	
-0.979798	-0.292929	0.183669	
-0.979798	-0.272727	0.16833	
-0.979798	-0.252525	0.153387	
-0.979798	-0.232323	0.13884	
-0.979798	-0.212121	0.124689	
-0.979798	-0.191919	0.110933	
-0.979798	-0.171717	0.097574	
-0.979798	-0.151515	0.0846103	
-0.979798	-0.131313	0.0720424	
-0.979798	-0.111111	0.0598704	
-0.979798	-0.0909091	0.0480943	
-0.979798	-0.0707071	0.0367139	
-0.979798	-0.0505051	0.0257294	
-0.979798	-0.030303	0.0151408	
-0.979798	-0.010101	0.00494797	
-0.979798	0.010101	-0.00484901	
-0.979798	0.030303	-0.0142502	
-0.979798	0.0505051	-0.0232555	
-0.979798	0.0707071	-0.0318649	
-0.979798	0.0909091	-0.0400786	
-0.979798	0.111111	-0.0478963	
-0.979798	0.131313	-0.0553183	
-0.979798	0.151515	-0.0623444	
-0.979798	0.171717	-0.0689747	
-0.979798	0.191919	-0.0752091	
-0.979798	0.212121	-0.0810477	
-0.979798	0.232323	-0.0864905	
-0.979798	0.252525	-0.0915374	
-0.979798	0.272727	-0.0961885	
-0.979798	0.292929	-0.100444	
-0.979798	0.313131	-0.104303	
-0.979798	0.333333	-0.107767	
-0.979798	0.353535	-0.110835	
-0.979798	0.373737	-0.113506	
-0.979798	0.393939	-0.115782	
-0.979798	0.414141	-0.117663	
-0.979798	0.434343	-0.119147	
-0.979798	0.454545	-0.120236	
-0.979798	0.474747	-0.120928	
-0.979798	0.494949	-0.121225	
-0.979798	0.515152	-0.121126	
-0.979798	0.535354	-0.120632	
-0.979798	0.555556	-0.119741	
-0.979798	0.575758	-0.118454	
-0.979798	0.59596	-0.116772	
-0.979798	0.616162	-0.114694	
-0.979798	0.636364	-0.11222	
-0.979798	0.656566	-0.10935	
-0.979798	0.676768	-0.106084	
-0.979798	0.69697	-0.102423	
-0.979798	0.717172	-0.0983656	
-0.979798	0.737374	-0.0939125	
-0.979798	0.757576	-0.0890635	
-0.979798	0.777778	-0.0838186	
-0.979798	0.79798	-0.0781779	
-0.979798	0.818182	-0.0721414	
-0.979798	0.838384	-0.065709	
-0.979798	0.858586	-0.0588808	
-0.979798	0.878788	-0.0516568	
-0.979798	0.89899	-0.0440369	
-0.979798	0.919192	-0.0360212	
-0.979798	0.939394	-0.0276097	
-0.979798	0.959596	-0.0188023	
-0.979798	0.979798	-0.00959906	
-0.979798	1	-0	
-0.959596	-1	0.94021	
-0.959596	-0.979798	0.911911	
-0.959596	-0.959596	0.883995	
-0.959596	-0.939394	0.856463	
-0.959596	-0.919192	0.829315	
-0.959596	-0.89899	0.802551	
-0.959596	-0.878788	0.77617	
-0.959596	-0.858586	0.750173	
-0.959596	-0.838384	0.724559	
-0.959596	-0.818182	0.69933	
-0.959596	-0.79798	0.674484	
-0.959596	-0.777778	0.650022	
-0.959596	-0.757576	0.625943	
-0.959596	-0.737374	0.602249	
-0.959596	-0.717172	0.578938	
-0.959596	-0.69697	0.55601	
-0.959596	-0.676768	0.533467	
-0.959596	-0.656566	0.511307	
-0.959596	-0.636364	0.489531	
-0.959596	-0.616162	0.468139	
-0.959596	-0.59596	0.44713	
-0.959596	-0.575758	0.426505	
-0.959596	-0.555556	0.406264	
-0.959596	-0.535354	0.386406	
-0.959596	-0.515152	0.366932	
-0.959596	-0.494949	0.347842	
-0.959596	-0.474747	0.329136	
-0.959596	-0.454545	0.310813	
-0.959596	-0.434343	0.292874	
-0.959596	-0.414141	0.275319	
-0.959596	-0.393939	0.258148	
-0.959596	-0.373737	0.24136	
-0.959596	-0.353535	0.224956	
-0.959596	-0.333333	0.208936	
-0.959596	-0.313131	0.193299	
-0.959596	-0.292929	0.178046	
-0.959596	-0.272727	0.163177	
-0.959596	-0.252525	0.148692	
-0.959596	-0.232323	0.13459	
-0.959596	-0.212121	0.120872	
-0.959596	-0.191919	0.107538	
-0.959596	-0.171717	0.094587	
-0.959596	-0.151515	0.0820202	
-0.959596	-0.131313	0.0698371	
-0.959596	-0.111111	0.0580377	
-0.959596	-0.0909091	0.046622	
-0.959596	-0.0707071	0.03559	
-0.959596	-0.0505051	0.0249418	
-0.959596	-0.030303	0.0146773	
-0.959596	-0.010101	0.0047965	
-0.959596	0.010101	-0.00470057	
-0.959596	0.030303	-0.0138139	
-0.959596	0.0505051	-0.0225436	
-0.959596	0.0707071	-0.0308895	
-0.959596	0.0909091	-0.0388517	
-0.959596	0.111111	-0.0464301	
-0.959596	0.131313	-0.0536249	
-0.959596	0.151515	-0.0604359	
-0.959596	0.171717	-0.0668632	
-0.959596	0.191919	-0.0729068	
-0.959596	0.212121	-0.0785667	
-0.959596	0.232323	-0.0838428	
-0.959596	0.252525	-0.0887353	
-0.959596	0.272727	-0.093244	
-0.959596	0.292929	-0.097369	
-0.959596	0.313131	-0.10111	
